obsnme,obsval,weight,obgnme,i,j,oname,otype,time,totim,usecol,zone,observed,standard_deviation
oname:hdslay1_t1_otype:arr_i:22_j:16,34.28946,0.0,hdslay1_t1,22,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:17,34.32902,0.0,hdslay1_t1,22,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:18,34.3558,0.0,hdslay1_t1,22,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:19,34.36927,0.0,hdslay1_t1,22,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:2,35.92415,0.0,hdslay1_t1,22,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:3,35.84798,0.0,hdslay1_t1,22,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:4,35.7059,0.0,hdslay1_t1,22,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:5,1e+30,0.0,hdslay1_t1,22,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:6,35.04318,0.0,hdslay1_t1,22,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:7,34.97642,0.0,hdslay1_t1,22,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:8,34.88854,0.0,hdslay1_t1,22,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:22_j:9,34.80135,0.0,hdslay1_t1,22,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:0,35.86297,0.0,hdslay1_t1,23,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:1,35.83746,0.0,hdslay1_t1,23,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:10,34.70619,0.0,hdslay1_t1,23,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:11,34.61737,0.0,hdslay1_t1,23,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:12,34.52835,0.0,hdslay1_t1,23,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:13,34.43555,0.0,hdslay1_t1,23,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:14,34.33899,0.0,hdslay1_t1,23,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:15,34.24012,0.0,hdslay1_t1,23,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:16,34.28633,0.0,hdslay1_t1,23,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:17,34.32268,0.0,hdslay1_t1,23,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:18,34.34753,0.0,hdslay1_t1,23,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:19,34.36011,0.0,hdslay1_t1,23,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:2,35.78345,0.0,hdslay1_t1,23,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:3,35.69284,0.0,hdslay1_t1,23,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:4,35.54887,0.0,hdslay1_t1,23,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:5,35.33023,0.0,hdslay1_t1,23,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:6,35.13378,0.0,hdslay1_t1,23,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:7,35.00832,0.0,hdslay1_t1,23,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:8,34.90052,0.0,hdslay1_t1,23,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:23_j:9,34.80056,0.0,hdslay1_t1,23,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:0,35.7469,0.0,hdslay1_t1,24,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:1,35.71983,0.0,hdslay1_t1,24,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:10,34.68024,0.0,hdslay1_t1,24,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:11,34.59614,0.0,hdslay1_t1,24,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:12,34.51434,0.0,hdslay1_t1,24,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:13,34.42786,0.0,hdslay1_t1,24,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:14,34.33491,0.0,hdslay1_t1,24,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:15,34.23493,0.0,hdslay1_t1,24,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:16,34.27985,0.0,hdslay1_t1,24,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:17,34.3146,0.0,hdslay1_t1,24,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:18,34.33826,0.0,hdslay1_t1,24,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:19,34.35024,0.0,hdslay1_t1,24,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:2,35.66403,0.0,hdslay1_t1,24,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:3,35.57602,0.0,hdslay1_t1,24,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:4,35.45184,0.0,hdslay1_t1,24,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:5,35.29549,0.0,hdslay1_t1,24,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:6,35.14146,0.0,hdslay1_t1,24,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:7,35.0106,0.0,hdslay1_t1,24,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:8,34.89282,0.0,hdslay1_t1,24,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:24_j:9,34.78234,0.0,hdslay1_t1,24,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:0,35.64216,0.0,hdslay1_t1,25,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:1,35.6154,0.0,hdslay1_t1,25,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:10,34.62389,0.0,hdslay1_t1,25,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:11,34.55984,0.0,hdslay1_t1,25,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:12,34.49208,0.0,hdslay1_t1,25,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:13,34.41348,0.0,hdslay1_t1,25,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:14,34.32448,0.0,hdslay1_t1,25,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:15,34.22551,0.0,hdslay1_t1,25,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:16,34.27033,0.0,hdslay1_t1,25,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:17,34.30443,0.0,hdslay1_t1,25,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:18,34.32747,0.0,hdslay1_t1,25,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:19,34.3391,0.0,hdslay1_t1,25,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:2,35.56151,0.0,hdslay1_t1,25,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:3,35.48002,0.0,hdslay1_t1,25,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:4,35.37231,0.0,hdslay1_t1,25,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:5,35.24493,0.0,hdslay1_t1,25,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:6,35.11327,0.0,hdslay1_t1,25,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:7,34.98776,0.0,hdslay1_t1,25,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:8,34.86618,0.0,hdslay1_t1,25,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:25_j:9,34.74409,0.0,hdslay1_t1,25,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:0,35.54854,0.0,hdslay1_t1,26,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:1,35.52258,0.0,hdslay1_t1,26,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:10,34.49804,0.0,hdslay1_t1,26,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:11,34.51427,0.0,hdslay1_t1,26,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:12,34.46778,0.0,hdslay1_t1,26,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:13,34.39651,0.0,hdslay1_t1,26,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:14,34.31079,0.0,hdslay1_t1,26,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:15,34.2134,0.0,hdslay1_t1,26,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:16,34.25834,0.0,hdslay1_t1,26,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:17,34.2922,0.0,hdslay1_t1,26,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:18,34.31495,0.0,hdslay1_t1,26,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:19,34.3264,0.0,hdslay1_t1,26,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:2,35.47109,0.0,hdslay1_t1,26,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:3,35.39514,0.0,hdslay1_t1,26,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:4,35.29746,0.0,hdslay1_t1,26,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:5,35.18421,0.0,hdslay1_t1,26,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:6,35.06523,0.0,hdslay1_t1,26,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:7,34.94849,0.0,hdslay1_t1,26,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:8,34.8287,0.0,hdslay1_t1,26,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:26_j:9,34.6923,0.0,hdslay1_t1,26,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:0,35.46537,0.0,hdslay1_t1,27,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:1,35.43989,0.0,hdslay1_t1,27,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:10,34.57552,0.0,hdslay1_t1,27,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:11,34.51798,0.0,hdslay1_t1,27,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:12,34.45539,0.0,hdslay1_t1,27,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:13,34.38116,0.0,hdslay1_t1,27,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:14,34.29574,0.0,hdslay1_t1,27,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:15,34.19946,0.0,hdslay1_t1,27,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:16,34.24428,0.0,hdslay1_t1,27,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:17,34.27801,0.0,hdslay1_t1,27,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:18,34.30064,0.0,hdslay1_t1,27,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:19,34.31203,0.0,hdslay1_t1,27,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:2,35.38981,0.0,hdslay1_t1,27,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:3,35.31664,0.0,hdslay1_t1,27,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:4,35.22299,0.0,hdslay1_t1,27,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:5,35.11406,0.0,hdslay1_t1,27,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:6,35.00026,0.0,hdslay1_t1,27,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:7,34.89877,0.0,hdslay1_t1,27,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:8,34.79637,0.0,hdslay1_t1,27,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:27_j:9,34.68729,0.0,hdslay1_t1,27,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:0,35.39227,0.0,hdslay1_t1,28,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:1,35.36648,0.0,hdslay1_t1,28,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:10,34.5871,0.0,hdslay1_t1,28,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:11,34.51422,0.0,hdslay1_t1,28,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:12,34.44204,0.0,hdslay1_t1,28,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:13,34.36434,0.0,hdslay1_t1,28,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:14,34.27868,0.0,hdslay1_t1,28,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:15,34.18366,0.0,hdslay1_t1,28,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:16,34.22821,0.0,hdslay1_t1,28,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:17,34.26188,0.0,hdslay1_t1,28,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:18,34.28454,0.0,hdslay1_t1,28,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:19,34.29597,0.0,hdslay1_t1,28,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:2,35.31641,0.0,hdslay1_t1,28,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:3,35.24346,0.0,hdslay1_t1,28,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:4,35.14866,0.0,hdslay1_t1,28,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:5,35.03356,0.0,hdslay1_t1,28,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:6,34.90759,0.0,hdslay1_t1,28,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:7,34.83637,0.0,hdslay1_t1,28,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:8,34.75962,0.0,hdslay1_t1,28,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:28_j:9,34.67386,0.0,hdslay1_t1,28,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:0,35.32968,0.0,hdslay1_t1,29,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:1,35.30223,0.0,hdslay1_t1,29,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:10,34.57286,0.0,hdslay1_t1,29,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:11,34.49753,0.0,hdslay1_t1,29,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:12,34.42185,0.0,hdslay1_t1,29,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:13,34.34296,0.0,hdslay1_t1,29,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:14,34.25826,0.0,hdslay1_t1,29,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:15,34.16552,0.0,hdslay1_t1,29,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:16,34.20998,0.0,hdslay1_t1,29,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:17,34.24382,0.0,hdslay1_t1,29,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:18,34.26672,0.0,hdslay1_t1,29,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:19,34.27832,0.0,hdslay1_t1,29,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:2,35.25084,0.0,hdslay1_t1,29,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:3,35.1772,0.0,hdslay1_t1,29,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:4,35.07989,0.0,hdslay1_t1,29,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:5,34.94936,0.0,hdslay1_t1,29,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:6,34.74631,0.0,hdslay1_t1,29,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:7,34.76696,0.0,hdslay1_t1,29,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:8,34.71976,0.0,hdslay1_t1,29,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:29_j:9,34.64966,0.0,hdslay1_t1,29,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:0,36.45161,0.0,hdslay1_t1,2,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:1,36.42792,0.0,hdslay1_t1,2,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:10,35.45002,0.0,hdslay1_t1,2,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:11,35.30223,0.0,hdslay1_t1,2,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:12,35.14761,0.0,hdslay1_t1,2,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:13,34.98448,0.0,hdslay1_t1,2,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:14,34.81138,0.0,hdslay1_t1,2,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:15,34.6263,0.0,hdslay1_t1,2,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:16,34.66248,0.0,hdslay1_t1,2,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:17,34.68949,0.0,hdslay1_t1,2,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:18,34.70741,0.0,hdslay1_t1,2,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:19,34.71634,0.0,hdslay1_t1,2,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:2,36.38121,0.0,hdslay1_t1,2,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:3,36.31274,0.0,hdslay1_t1,2,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:4,36.22467,0.0,hdslay1_t1,2,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:5,36.1197,0.0,hdslay1_t1,2,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:6,36.00099,0.0,hdslay1_t1,2,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:7,35.87197,0.0,hdslay1_t1,2,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:8,35.73548,0.0,hdslay1_t1,2,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:2_j:9,35.5942,0.0,hdslay1_t1,2,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:0,35.27941,0.0,hdslay1_t1,30,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:1,35.24696,0.0,hdslay1_t1,30,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:10,34.54519,0.0,hdslay1_t1,30,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:11,34.46913,0.0,hdslay1_t1,30,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:12,34.39267,0.0,hdslay1_t1,30,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:13,34.31501,0.0,hdslay1_t1,30,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:14,34.23329,0.0,hdslay1_t1,30,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:15,34.1445,0.0,hdslay1_t1,30,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:16,34.18941,0.0,hdslay1_t1,30,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:17,34.22385,0.0,hdslay1_t1,30,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:18,34.24732,0.0,hdslay1_t1,30,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:19,34.25927,0.0,hdslay1_t1,30,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:2,35.19274,0.0,hdslay1_t1,30,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:3,35.12003,0.0,hdslay1_t1,30,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:4,35.0299,0.0,hdslay1_t1,30,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:5,34.92344,0.0,hdslay1_t1,30,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:6,34.80924,0.0,hdslay1_t1,30,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:7,34.75183,0.0,hdslay1_t1,30,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:8,34.69023,0.0,hdslay1_t1,30,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:30_j:9,34.62008,0.0,hdslay1_t1,30,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:0,35.24656,0.0,hdslay1_t1,31,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:1,35.19863,0.0,hdslay1_t1,31,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:10,34.50693,0.0,hdslay1_t1,31,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:11,34.42931,0.0,hdslay1_t1,31,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:12,34.35267,0.0,hdslay1_t1,31,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:13,34.27883,0.0,hdslay1_t1,31,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:14,34.20284,0.0,hdslay1_t1,31,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:15,34.12022,0.0,hdslay1_t1,31,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:16,34.16643,0.0,hdslay1_t1,31,16,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:17,34.20207,0.0,hdslay1_t1,31,17,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:18,34.22658,0.0,hdslay1_t1,31,18,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:19,34.23924,0.0,hdslay1_t1,31,19,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:2,35.13848,0.0,hdslay1_t1,31,2,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:3,35.0658,0.0,hdslay1_t1,31,3,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:4,34.98226,0.0,hdslay1_t1,31,4,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:5,34.89148,0.0,hdslay1_t1,31,5,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:6,34.80146,0.0,hdslay1_t1,31,6,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:7,34.72778,0.0,hdslay1_t1,31,7,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:8,34.65685,0.0,hdslay1_t1,31,8,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:31_j:9,34.58332,0.0,hdslay1_t1,31,9,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:0,1e+30,0.0,hdslay1_t1,32,0,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:1,35.14782,0.0,hdslay1_t1,32,1,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:10,34.45846,0.0,hdslay1_t1,32,10,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:11,34.37699,0.0,hdslay1_t1,32,11,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:12,34.29801,0.0,hdslay1_t1,32,12,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:13,34.23253,0.0,hdslay1_t1,32,13,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:14,34.16645,0.0,hdslay1_t1,32,14,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:15,34.09269,0.0,hdslay1_t1,32,15,hdslay1,arr,,,,,,
oname:hdslay1_t1_otype:arr_i:32_j:16,34.14118,0.0,hdslay1_t1,32,16,hdslay1,arr,,,,,,
